ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,ë™íËéûä‘(éûä‘),îNïΩãœíl(ppmC),ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈîNïΩãœíl(ppmC),ÇUÅ`ÇXéûë™íËì˙êî(ì˙),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êîÇÃÇUÅ`ÇXéûë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êîÇÃÇUÅ`ÇXéûë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppmC)_ÇSåé,åéïΩãœíl(ppmC)_ÇTåé,åéïΩãœíl(ppmC)_ÇUåé,åéïΩãœíl(ppmC)_ÇVåé,åéïΩãœíl(ppmC)_ÇWåé,åéïΩãœíl(ppmC)_ÇXåé,åéïΩãœíl(ppmC)_10åé,åéïΩãœíl(ppmC)_11åé,åéïΩãœíl(ppmC)_12åé,åéïΩãœíl(ppmC)_ÇPåé,åéïΩãœíl(ppmC)_ÇQåé,åéïΩãœíl(ppmC)_ÇRåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇSåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇTåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇUåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇVåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇWåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇXåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_10åé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_11åé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_12åé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇPåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇQåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇRåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇSåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇTåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇUåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇVåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇWåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇXåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_10åé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_11åé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_12åé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇPåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇQåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2022,1,07,NMHC,1,28,ï∫å…åß,Hyogo-ken,28202,ìÚçËés,Amagasaki-shi,28202020,çëê›ìÚçË,Kokusetsuamagasakitaikikankyousokuteisho,1,0,1,èZ,600,8621,0.11,0.14,364,0.45,0.02,67,18.4,9,2.5,1,,,,,,713,734,712,710,733,714,727,709,737,733,662,737,0.1,0.11,0.1,0.08,0.09,0.09,0.12,0.18,0.11,0.12,0.14,0.12,0.12,0.12,0.11,0.1,0.11,0.1,0.15,0.21,0.14,0.15,0.16,0.16,30,31,30,30,31,30,31,30,31,31,28,31,0.31,0.24,0.28,0.18,0.23,0.18,0.35,0.45,0.26,0.36,0.34,0.34,0.02,0.06,0.04,0.04,0.03,0.03,0.05,0.05,0.03,0.03,0.04,0.04,3,3,3,0,2,0,9,16,6,7,10,8,0,0,0,0,0,0,1,1,0,3,2,2,,,,,,,,,,,,
2022,1,07,NMHC,1,28,ï∫å…åß,Hyogo-ken,28202,ìÚçËés,Amagasaki-shi,28202520,ïêå…êÏ,Mukogawa,2,0,1,èZ,600,8046,0.1,0.11,339,0.31,0.03,21,6.2,0,0,1,,,,,,130,732,712,707,736,712,735,711,736,736,663,736,0.08,0.1,0.09,0.1,0.1,0.08,0.1,0.14,0.09,0.11,0.11,0.1,0.09,0.12,0.1,0.11,0.1,0.09,0.12,0.15,0.11,0.13,0.12,0.12,5,31,30,30,31,30,31,30,31,31,28,31,0.18,0.21,0.25,0.23,0.18,0.19,0.24,0.31,0.2,0.3,0.3,0.22,0.05,0.07,0.05,0.05,0.04,0.04,0.04,0.03,0.04,0.05,0.04,0.03,0,1,1,2,0,0,4,4,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,28,ï∫å…åß,Hyogo-ken,28202,ìÚçËés,Amagasaki-shi,28202540,çªìcéqÇ«Ç‡çLèÍ,Sunadakodomohiroba,2,0,1,èZ,600,8630,0.12,0.17,364,1,0.03,100,27.5,17,4.7,1,,,,,,710,733,713,707,735,713,736,710,736,735,666,736,0.11,0.12,0.1,0.1,0.1,0.12,0.12,0.17,0.11,0.13,0.13,0.11,0.15,0.15,0.14,0.15,0.15,0.15,0.18,0.25,0.16,0.19,0.18,0.16,30,31,30,30,31,30,31,30,31,31,28,31,0.31,0.25,0.34,0.39,0.54,0.28,0.36,1,0.36,0.45,0.54,0.3,0.04,0.03,0.05,0.05,0.05,0.06,0.08,0.06,0.04,0.05,0.05,0.06,7,6,5,7,5,3,10,18,8,13,10,8,0,0,1,2,2,0,1,5,1,2,3,0,,,,,,,,,,,,
2022,1,07,NMHC,1,28,ï∫å…åß,Hyogo-ken,28202,ìÚçËés,Amagasaki-shi,28202580,çëê›ìÚçËé©îrã«,Kokusetsuamagasakijidoushakoutsuukankyousokuteisho,2,0,3,èÄçH,600,8570,0.12,0.15,361,0.52,0.02,76,21.1,15,4.2,1,,,,,,713,732,713,681,708,710,734,710,736,734,663,736,0.1,0.1,0.12,0.13,0.13,0.11,0.11,0.17,0.12,0.13,0.14,0.13,0.12,0.11,0.13,0.16,0.15,0.12,0.15,0.2,0.18,0.17,0.19,0.17,30,31,30,28,30,30,31,30,31,31,28,31,0.3,0.23,0.28,0.34,0.31,0.21,0.25,0.41,0.36,0.48,0.52,0.4,0.02,0.02,0.05,0.1,0.06,0.06,0.05,0.09,0.05,0.04,0.05,0.03,3,1,3,5,5,1,5,13,12,10,9,9,0,0,0,1,0,0,0,2,2,3,4,3,,,,,,,,,,,,
2022,1,07,NMHC,1,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204510,òZíXéõ,Rokutanji,2,0,2,è§,600,8659,0.1,0.11,364,0.33,0.03,11,3,1,0.3,1,,,,,,714,738,712,739,737,714,738,713,719,732,666,737,0.1,0.1,0.09,0.1,0.1,0.09,0.1,0.13,0.1,0.11,0.09,0.08,0.1,0.11,0.1,0.11,0.11,0.1,0.1,0.13,0.12,0.13,0.1,0.09,30,31,30,31,31,30,31,30,30,31,28,31,0.19,0.2,0.23,0.2,0.33,0.16,0.2,0.26,0.21,0.27,0.22,0.19,0.04,0.04,0.04,0.05,0.06,0.05,0.05,0.06,0.05,0.05,0.03,0.03,0,0,1,0,1,0,0,2,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204520,í√ñÂêÏ,Tsutogawa,2,0,2,è§,600,8011,0.11,0.12,337,0.39,0.01,36,10.7,3,0.9,1,,,,,,713,739,549,602,737,715,739,714,735,738,295,735,0.11,0.11,0.1,0.11,0.1,0.09,0.1,0.15,0.11,0.13,0.15,0.11,0.11,0.11,0.1,0.12,0.1,0.09,0.11,0.15,0.14,0.14,0.16,0.13,30,31,23,25,31,30,31,30,31,31,13,31,0.26,0.22,0.29,0.26,0.17,0.16,0.27,0.28,0.33,0.32,0.39,0.26,0.01,0.01,0.03,0.03,0.05,0.03,0.02,0.04,0.03,0.03,0.04,0.02,4,2,1,2,0,0,3,5,5,7,3,4,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,
2022,1,07,NMHC,1,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204560,çbéqâÄ,Koushien,2,0,2,è§,600,8677,0.06,0.07,365,0.31,0.01,3,0.8,0,0,1,,,,,,710,738,711,738,737,714,738,713,739,735,668,736,0.05,0.05,0.06,0.07,0.07,0.06,0.06,0.08,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.09,0.07,0.07,0.08,0.09,0.07,0.08,0.08,0.07,30,31,30,31,31,30,31,30,31,31,28,31,0.15,0.11,0.18,0.31,0.13,0.13,0.17,0.26,0.18,0.2,0.18,0.18,0.01,0.02,0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,28,ï∫å…åß,Hyogo-ken,28204,êºã{és,Nishinomiya-shi,28204570,âñê£,Shiose,2,0,2,è§,600,8607,0.07,0.07,360,0.21,0.02,1,0.3,0,0,1,,,,,,712,737,712,669,737,714,738,713,738,736,664,737,0.07,0.07,0.06,0.07,0.06,0.05,0.06,0.08,0.07,0.08,0.08,0.07,0.07,0.07,0.06,0.07,0.06,0.05,0.06,0.08,0.08,0.09,0.08,0.08,30,30,30,28,31,30,31,30,31,30,28,31,0.12,0.16,0.13,0.12,0.12,0.09,0.15,0.14,0.14,0.18,0.18,0.21,0.03,0.04,0.02,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,28,ï∫å…åß,Hyogo-ken,28207,à…íOés,Itami-shi,28207030,ésñèä,Itamishiyakusho,1,0,1,èZ,600,7453,0.14,0.12,313,0.35,0.05,21,6.7,2,0.6,1,,,,,,716,739,716,740,367,396,572,328,735,736,668,740,0.11,0.11,0.11,0.12,0.1,0.1,0.09,0.11,0.18,0.14,0.23,0.23,0.11,0.11,0.11,0.13,0.11,0.1,0.1,0.11,0.13,0.14,0.16,0.13,30,31,30,31,16,16,24,14,31,31,28,31,0.17,0.15,0.19,0.21,0.15,0.15,0.15,0.23,0.25,0.33,0.35,0.25,0.07,0.08,0.08,0.08,0.08,0.06,0.06,0.06,0.05,0.06,0.06,0.05,0,0,0,1,0,0,0,1,3,2,9,5,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,
2022,1,07,NMHC,1,28,ï∫å…åß,Hyogo-ken,28210,â¡å√êÏés,Kakogawa-shi,28210010,â¡å√êÏésñèä,Kakogawashiyakusho,1,0,1,èZ,610,6769,0.09,0.1,289,0.3,0.01,12,4.2,0,0,1,,,,,,706,729,704,729,729,704,701,576,0,0,478,713,0.09,0.09,0.08,0.09,0.08,0.07,0.08,0.12,,,0.09,0.1,0.1,0.1,0.1,0.09,0.1,0.07,0.09,0.14,,,0.13,0.12,30,31,30,31,31,30,30,25,0,0,20,31,0.25,0.23,0.23,0.16,0.23,0.13,0.23,0.24,,,0.29,0.3,0.01,0.02,0.04,0.05,0.05,0.03,0.03,0.05,,,0.04,0.03,1,1,1,0,1,0,1,1,,,3,3,0,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,29,ìﬁó«åß,Nara-ken,29204,ìVóùés,Tenri-shi,29204010,ìVóù,Tenri,1,0,6,ñ¢,1000,8324,0.09,0.12,347,0.45,0.01,43,12.4,5,1.4,1,,,,,,713,738,685,735,718,713,737,704,737,492,634,718,0.09,0.07,0.06,0.07,0.06,0.08,0.1,0.11,0.11,0.1,0.13,0.13,0.12,0.09,0.07,0.08,0.07,0.09,0.13,0.17,0.13,0.13,0.17,0.17,30,31,29,31,30,30,31,29,31,18,27,30,0.22,0.2,0.12,0.15,0.21,0.17,0.23,0.45,0.31,0.37,0.3,0.33,0.03,0.03,0.03,0.04,0.01,0.02,0.05,0.03,0.04,0.05,0.05,0.04,1,0,0,0,1,0,3,9,5,3,11,10,0,0,0,0,0,0,0,2,0,1,0,2,,,,,,,,,,,,
2022,1,07,NMHC,1,30,òaâÃéRåß,Wakayama-ken,30201,òaâÃéRés,Wakayama-shi,30201050,ä¬âqå§,Kanneiken,1,0,1,èZ,640,7201,0.14,0.14,302,0.83,0,60,19.9,32,10.6,1,,,,,,442,740,710,111,723,713,738,248,633,738,666,739,0.1,0.09,0.09,0.16,0.09,0.18,0.26,0.19,0.28,0.1,0.13,0.08,0.09,0.08,0.09,0.16,0.09,0.2,0.29,0.2,0.33,0.09,0.07,0.08,18,31,30,5,30,30,31,11,26,31,28,31,0.23,0.14,0.14,0.23,0.15,0.5,0.49,0.41,0.83,0.27,0.3,0.17,0.02,0.04,0,0.11,0.05,0.05,0.12,0.07,0.02,0.02,0,0.02,2,0,0,1,0,13,22,5,15,1,1,0,0,0,0,0,0,3,13,2,14,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,32,ìáç™åß,Shimane-ken,32201,èºç]és,Matsue-shi,32201060,çëê›èºç],Kokusetsumatsuetaikikankyousokuteisho,1,0,6,ñ¢,1000,891,0.04,0.05,37,0.08,0.02,0,0,0,0,1,,,,,,0,0,0,0,0,0,0,0,0,0,156,735,,,,,,,,,,,0.04,0.04,,,,,,,,,,,0.05,0.05,0,0,0,0,0,0,0,0,0,0,6,31,,,,,,,,,,,0.06,0.08,,,,,,,,,,,0.02,0.02,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,33,â™éRåß,Okayama-ken,33101,â™éRésñkãÊ,Okayama-shi Kita-ku,33201130,ìÏï˚,Taikikanshi_Minamikatasokuteikyoku,2,0,2,è§,650,8619,0.07,0.08,362,0.26,0.02,3,0.8,0,0,1,,,,,,713,732,687,736,738,711,739,710,738,716,664,735,0.07,0.06,0.07,0.06,0.07,0.06,0.06,0.09,0.08,0.08,0.08,0.08,0.09,0.07,0.07,0.06,0.07,0.06,0.08,0.1,0.09,0.09,0.1,0.1,30,31,28,31,31,30,31,30,31,30,28,31,0.26,0.15,0.15,0.1,0.1,0.1,0.22,0.2,0.19,0.22,0.19,0.17,0.02,0.02,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,33,â™éRåß,Okayama-ken,33103,â™éRésìåãÊ,Okayama-shi Higashi-ku,33201220,å‹ñæ,Taikikanshi_Gomyousokuteikyoku,1,0,6,ñ¢,650,8643,0.06,0.07,364,0.29,0.01,1,0.3,0,0,1,,,,,,711,736,681,736,736,713,739,711,739,737,667,737,0.05,0.06,0.05,0.05,0.06,0.05,0.05,0.07,0.06,0.07,0.06,0.05,0.06,0.07,0.06,0.06,0.07,0.05,0.05,0.07,0.07,0.08,0.07,0.07,30,31,29,31,31,30,31,30,31,31,28,31,0.12,0.14,0.1,0.11,0.14,0.08,0.09,0.15,0.13,0.29,0.15,0.14,0.01,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,33,â™éRåß,Okayama-ken,33101,â™éRésñkãÊ,Okayama-shi Kita-ku,33201250,å‰í√,Taikikanshi_Mitsusokuteikyoku,1,0,9,ÇªÇÃëº,650,8653,0.14,0.2,364,1.22,0.03,117,32.1,63,17.3,1,,,,,,713,739,713,711,737,714,738,708,739,738,667,736,0.14,0.12,0.11,0.12,0.13,0.12,0.13,0.19,0.17,0.16,0.15,0.14,0.21,0.13,0.12,0.12,0.14,0.22,0.19,0.29,0.22,0.26,0.27,0.22,30,31,30,30,31,30,31,30,31,31,28,31,0.61,0.4,0.41,0.26,0.29,0.96,0.87,1.14,0.48,1.22,0.77,0.57,0.03,0.06,0.05,0.08,0.08,0.06,0.06,0.04,0.07,0.05,0.09,0.06,10,3,3,2,4,9,8,17,15,15,15,16,7,2,2,0,0,5,5,10,6,9,10,7,,,,,,,,,,,,
2022,1,07,NMHC,1,33,â™éRåß,Okayama-ken,33104,â™éRésìÏãÊ,Okayama-shi Minami-ku,33201530,ê¬ç],Taikikanshi_Aoesokuteikyoku,2,0,3,èÄçH,650,8618,0.16,0.19,361,0.64,0.02,122,33.8,51,14.1,1,,,,,,713,736,711,731,735,674,734,710,736,736,666,736,0.14,0.14,0.14,0.13,0.15,0.11,0.15,0.23,0.19,0.21,0.2,0.17,0.18,0.15,0.13,0.11,0.14,0.14,0.22,0.26,0.23,0.24,0.24,0.23,30,31,30,31,31,28,31,30,30,30,28,31,0.47,0.35,0.45,0.3,0.25,0.47,0.61,0.53,0.6,0.41,0.5,0.64,0.03,0.05,0.04,0.05,0.06,0.02,0.1,0.12,0.06,0.1,0.09,0.05,9,4,3,4,3,3,14,18,16,15,17,16,3,1,2,0,0,1,5,11,8,6,9,5,,,,,,,,,,,,
2022,1,07,NMHC,1,33,â™éRåß,Okayama-ken,33103,â™éRésìåãÊ,Okayama-shi Higashi-ku,33201540,êºëc,Taikikanshi_Seisosokuteikyoku,2,0,6,ñ¢,650,8679,0.07,0.07,364,0.16,0.02,0,0,0,0,1,,,,,,714,737,715,738,737,710,738,710,739,736,667,738,0.06,0.07,0.06,0.05,0.06,0.05,0.05,0.1,0.08,0.08,0.08,0.09,0.06,0.07,0.07,0.05,0.06,0.05,0.06,0.09,0.09,0.1,0.09,0.09,30,31,30,31,31,30,31,30,31,30,28,31,0.12,0.16,0.14,0.11,0.11,0.09,0.1,0.15,0.15,0.16,0.16,0.16,0.02,0.03,0.04,0.02,0.03,0.02,0.03,0.04,0.05,0.05,0.04,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
