ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åß_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙),ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),98%ílï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇRåé
2021,1,03,NO2,2,33,â™éRåß,Okayama-ken,33211,îıëOés,Bizen-shi,33211040,íﬂäC,Tsurumi,1,0,6,ñ¢,690,365,8688,0.005,0.022,0,0,0,0,0,0,0,0,0.01,0,2,,30,31,30,31,31,30,31,30,31,31,28,31,711,738,713,738,738,716,738,714,738,738,667,739,0.005,0.005,0.004,0.005,0.004,0.004,0.004,0.004,0.005,0.004,0.005,0.006,0.019,0.019,0.012,0.013,0.021,0.016,0.012,0.016,0.022,0.021,0.02,0.022,0.009,0.01,0.007,0.007,0.007,0.008,0.006,0.008,0.01,0.008,0.009,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,33,â™éRåß,Okayama-ken,33211,îıëOés,Bizen-shi,33211050,ìåï–è„,Higashikatakami,1,0,1,èZ,690,361,8628,0.007,0.031,0,0,0,0,0,0,0,0,0.014,0,2,,30,29,30,30,31,30,31,30,31,30,28,31,712,707,713,732,733,713,737,710,736,733,664,738,0.007,0.007,0.005,0.006,0.005,0.006,0.005,0.008,0.009,0.008,0.009,0.009,0.026,0.022,0.019,0.019,0.024,0.021,0.021,0.025,0.027,0.03,0.029,0.031,0.014,0.012,0.009,0.012,0.01,0.011,0.008,0.013,0.016,0.014,0.015,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,33,â™éRåß,Okayama-ken,33211,îıëOés,Bizen-shi,33211060,éOêŒ,Mitsuishi,1,0,2,è§,690,363,8628,0.008,0.037,0,0,0,0,0,0,0,0,0.016,0,2,,30,31,30,29,31,30,31,30,31,31,28,31,710,737,713,703,734,712,736,712,737,733,665,736,0.009,0.008,0.008,0.007,0.006,0.008,0.007,0.009,0.009,0.009,0.01,0.01,0.032,0.027,0.032,0.025,0.024,0.023,0.019,0.026,0.025,0.026,0.034,0.037,0.017,0.016,0.013,0.011,0.01,0.014,0.011,0.014,0.015,0.015,0.018,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,1,33,â™éRåß,Okayama-ken,33211,îıëOés,Bizen-shi,33211070,ñÏíJ,Nodani,1,0,3,èÄçH,690,357,8563,0.005,0.034,0,0,0,0,0,0,0,0,0.013,0,1,,30,31,22,31,31,30,31,30,31,31,28,31,713,742,558,740,742,718,741,717,741,741,669,741,0.006,0.005,0.004,0.005,0.004,0.004,0.004,0.006,0.007,0.006,0.006,0.007,0.027,0.019,0.017,0.026,0.017,0.016,0.014,0.02,0.022,0.02,0.024,0.034,0.013,0.011,0.007,0.009,0.008,0.008,0.007,0.01,0.014,0.011,0.013,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,33,â™éRåß,Okayama-ken,33211,îıëOés,Bizen-shi,33211520,à…ïî,Inbe,2,0,1,èZ,690,362,8629,0.015,0.049,0,0,0,0,0,0,0,0,0.026,0,2,,30,31,28,30,31,30,31,30,31,31,28,31,713,735,685,731,734,712,737,711,735,734,665,737,0.016,0.016,0.015,0.015,0.011,0.015,0.013,0.015,0.015,0.014,0.016,0.018,0.045,0.048,0.043,0.048,0.041,0.043,0.042,0.047,0.043,0.041,0.049,0.048,0.025,0.025,0.023,0.023,0.02,0.024,0.02,0.024,0.027,0.024,0.027,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,33,â™éRåß,Okayama-ken,33211,îıëOés,Bizen-shi,33342010,ì˙ê∂,Hinase,1,0,6,ñ¢,1000,361,8629,0.004,0.027,0,0,0,0,0,0,0,0,0.009,0,2,,30,31,30,28,31,30,31,30,31,30,28,31,712,737,713,706,736,711,736,711,737,733,662,735,0.004,0.005,0.004,0.005,0.004,0.004,0.003,0.004,0.005,0.004,0.004,0.005,0.026,0.021,0.018,0.024,0.017,0.023,0.02,0.027,0.02,0.022,0.02,0.023,0.009,0.01,0.007,0.008,0.007,0.01,0.007,0.009,0.01,0.009,0.008,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,33,â™éRåß,Okayama-ken,33213,ê‘î÷és,Akaiwa-shi,33213020,åFéR,Kumayama,1,0,6,ñ¢,1000,356,8489,0.005,0.032,0,0,0,0,0,0,0,0,0.01,0,2,,24,31,28,31,31,30,31,30,31,30,28,31,580,736,682,731,734,711,737,708,736,732,665,737,0.005,0.005,0.004,0.005,0.004,0.004,0.004,0.005,0.006,0.005,0.005,0.006,0.032,0.019,0.032,0.02,0.018,0.016,0.021,0.029,0.03,0.027,0.023,0.024,0.01,0.009,0.008,0.01,0.008,0.008,0.006,0.009,0.012,0.009,0.009,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,33,â™éRåß,Okayama-ken,33214,ê^íÎés,Maniwa-shi,33584510,ãvê¢,Kuse,2,0,6,ñ¢,1000,360,8617,0.005,0.034,0,0,0,0,0,0,0,0,0.01,0,2,,30,31,28,30,31,30,31,29,31,31,28,30,713,736,685,731,732,713,735,705,734,735,664,734,0.004,0.004,0.003,0.003,0.003,0.003,0.004,0.006,0.005,0.006,0.007,0.006,0.02,0.014,0.012,0.015,0.009,0.013,0.018,0.034,0.027,0.025,0.028,0.023,0.007,0.008,0.006,0.005,0.005,0.006,0.008,0.01,0.011,0.01,0.012,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,33,â™éRåß,Okayama-ken,33215,î¸çÏés,Mimasaka-shi,33215010,î¸çÏ,Mimasaka,1,0,6,ñ¢,1000,362,8625,0.003,0.02,0,0,0,0,0,0,0,0,0.007,0,2,,30,31,28,31,31,30,31,30,31,30,28,31,710,736,683,736,734,712,736,711,736,732,663,736,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.004,0.012,0.013,0.009,0.01,0.012,0.01,0.012,0.014,0.018,0.017,0.02,0.019,0.004,0.004,0.004,0.005,0.004,0.004,0.007,0.005,0.01,0.007,0.01,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,33,â™éRåß,Okayama-ken,33216,êÛå˚és,Asakuchi-shi,33442010,ã‡åı,Konkou,1,0,1,èZ,1000,360,8570,0.008,0.044,0,0,0,0,0,0,0,0,0.016,0,2,,30,31,30,29,31,30,31,27,31,31,28,31,713,736,712,706,734,710,737,653,736,734,664,735,0.009,0.007,0.007,0.006,0.006,0.006,0.007,0.01,0.01,0.01,0.01,0.009,0.031,0.027,0.022,0.028,0.026,0.017,0.02,0.025,0.03,0.03,0.03,0.044,0.018,0.016,0.011,0.011,0.011,0.009,0.011,0.016,0.021,0.016,0.016,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,33,â™éRåß,Okayama-ken,33423,ëÅìáí¨,Hayashima-cho,33423010,ëÅìá,Hayashima,1,0,6,ñ¢,1000,361,8633,0.009,0.046,0,0,0,0,0,0,0,0,0.021,0,2,,30,31,30,28,31,30,31,30,31,30,28,31,713,736,710,705,736,712,737,713,736,734,664,737,0.009,0.01,0.007,0.007,0.006,0.006,0.007,0.011,0.011,0.011,0.011,0.013,0.046,0.036,0.029,0.029,0.024,0.018,0.028,0.04,0.036,0.037,0.038,0.044,0.025,0.018,0.017,0.013,0.01,0.011,0.014,0.019,0.021,0.021,0.021,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,33,â™éRåß,Okayama-ken,33423,ëÅìáí¨,Hayashima-cho,33423510,í∑í√,Nagatsu,2,0,3,èÄçH,1000,352,8377,0.017,0.063,0,0,0,0,0,0,0,0,0.033,0,2,,30,31,30,31,29,30,31,21,29,31,28,31,714,737,710,736,701,712,737,498,696,735,664,737,0.018,0.016,0.014,0.013,0.011,0.013,0.016,0.021,0.019,0.02,0.021,0.022,0.056,0.042,0.047,0.04,0.031,0.034,0.046,0.06,0.046,0.046,0.052,0.063,0.038,0.029,0.027,0.021,0.02,0.02,0.024,0.032,0.031,0.029,0.036,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,34,çLìáåß,Hiroshima-ken,34101,çLìáésíÜãÊ,Hiroshima-shi Naka-ku,34201510,éÜâÆí¨,Kamiyachou,2,0,2,è§,700,354,8486,0.016,0.065,0,0,0,0,0,0,0,0,0.026,0,2,,30,29,30,30,30,30,31,30,29,29,26,30,714,703,710,728,720,712,739,712,700,706,630,712,0.017,0.017,0.017,0.016,0.014,0.015,0.014,0.017,0.017,0.017,0.016,0.019,0.065,0.052,0.054,0.046,0.053,0.047,0.047,0.058,0.052,0.051,0.054,0.057,0.03,0.025,0.025,0.026,0.022,0.021,0.02,0.025,0.027,0.022,0.023,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,34,çLìáåß,Hiroshima-ken,34102,çLìáésìåãÊ,Hiroshima-shi Higashi-ku,34102020,ïüñÿè¨äwçZ,Fukukishougakkou,1,0,1,èZ,700,355,8511,0.009,0.043,0,0,0,0,0,0,0,0,0.019,0,2,,30,29,30,31,29,30,31,30,28,30,26,31,712,701,712,735,699,713,739,714,693,724,633,736,0.009,0.007,0.007,0.006,0.006,0.006,0.007,0.011,0.012,0.012,0.011,0.012,0.038,0.025,0.022,0.018,0.018,0.022,0.026,0.033,0.036,0.034,0.038,0.043,0.015,0.013,0.012,0.011,0.009,0.013,0.012,0.016,0.024,0.017,0.019,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,34,çLìáåß,Hiroshima-ken,34103,çLìáésìÏãÊ,Hiroshima-shi Minami-ku,34201020,äFé¿è¨äwçZ,Minamishougakkou,1,0,1,èZ,700,358,8577,0.009,0.044,0,0,0,0,0,0,0,0,0.02,0,2,,30,30,30,31,30,30,31,29,30,30,26,31,713,721,713,735,723,714,739,707,721,722,631,738,0.011,0.009,0.008,0.008,0.007,0.007,0.007,0.01,0.012,0.012,0.011,0.013,0.043,0.035,0.027,0.027,0.023,0.024,0.023,0.036,0.044,0.039,0.036,0.043,0.021,0.017,0.014,0.013,0.013,0.012,0.01,0.018,0.024,0.016,0.017,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,34,çLìáåß,Hiroshima-ken,34103,çLìáésìÏãÊ,Hiroshima-shi Minami-ku,34201520,î‰é°éR,Hijiyama,2,0,2,è§,700,325,7838,0.012,0.045,0,0,0,0,0,0,0,0,0.022,0,2,,30,30,30,30,30,30,31,30,28,30,25,1,714,725,711,735,723,713,738,713,697,721,613,35,0.014,0.013,0.012,0.011,0.01,0.009,0.009,0.013,0.014,0.013,0.013,0.016,0.044,0.045,0.037,0.039,0.03,0.033,0.031,0.039,0.04,0.039,0.035,0.037,0.026,0.021,0.021,0.019,0.017,0.016,0.013,0.021,0.026,0.018,0.021,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,34,çLìáåß,Hiroshima-ken,34104,çLìáésêºãÊ,Hiroshima-shi Nishi-ku,34104510,çMåﬂ,Kougo,2,0,2,è§,700,354,8504,0.013,0.05,0,0,0,0,0,0,0,0,0.024,0,2,,30,29,30,31,29,30,31,30,28,29,26,31,715,703,714,736,704,713,738,711,701,703,628,738,0.015,0.014,0.014,0.012,0.011,0.011,0.01,0.013,0.014,0.012,0.013,0.016,0.05,0.041,0.045,0.035,0.031,0.033,0.034,0.037,0.044,0.035,0.034,0.049,0.026,0.021,0.019,0.021,0.017,0.017,0.017,0.021,0.025,0.018,0.02,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,34,çLìáåß,Hiroshima-ken,34104,çLìáésêºãÊ,Hiroshima-shi Nishi-ku,34201010,éOé¬è¨äwçZ,Misasashougakkou,1,0,1,èZ,700,356,8519,0.008,0.046,0,0,0,0,0,0,0,0,0.02,0,2,,30,29,30,31,29,30,31,30,30,30,26,30,713,700,709,738,699,712,739,708,720,722,628,731,0.009,0.008,0.007,0.006,0.006,0.006,0.006,0.01,0.012,0.011,0.01,0.012,0.04,0.033,0.024,0.029,0.017,0.022,0.018,0.043,0.04,0.033,0.03,0.046,0.02,0.016,0.012,0.013,0.009,0.01,0.011,0.021,0.025,0.017,0.015,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,34,çLìáåß,Hiroshima-ken,34104,çLìáésêºãÊ,Hiroshima-shi Nishi-ku,34201250,à‰å˚è¨äwçZ,Inokuchishougakkou,1,0,1,èZ,700,358,8561,0.009,0.041,0,0,0,0,0,0,0,0,0.02,0,2,,30,30,30,31,30,30,31,30,29,30,26,31,712,721,712,736,724,713,739,715,694,724,633,738,0.01,0.008,0.008,0.007,0.006,0.006,0.006,0.01,0.012,0.01,0.01,0.012,0.031,0.025,0.028,0.023,0.019,0.022,0.025,0.035,0.04,0.036,0.035,0.041,0.02,0.013,0.012,0.012,0.011,0.011,0.011,0.018,0.025,0.016,0.018,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,34,çLìáåß,Hiroshima-ken,34105,çLìáésà¿ç≤ìÏãÊ,Hiroshima-shi Asaminami-ku,34105010,à¿ç≤ìÏãÊñèä,Asaminamikuyakusho,1,0,1,èZ,700,335,8070,0.008,0.045,0,0,0,0,0,0,0,0,0.016,0,2,,30,29,30,31,30,28,12,29,29,30,26,31,713,701,714,736,725,668,295,709,719,721,630,739,0.008,0.007,0.006,0.006,0.005,0.005,0.006,0.009,0.011,0.01,0.01,0.01,0.029,0.028,0.021,0.025,0.017,0.018,0.02,0.038,0.036,0.034,0.029,0.045,0.016,0.012,0.011,0.012,0.01,0.009,0.01,0.017,0.019,0.014,0.013,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
