ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ÉRÅ[Éh_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄7,îNä‘èWåvçÄñ⁄8,îNä‘èWåvçÄñ⁄9,îNä‘èWåvçÄñ⁄10,îNä‘èWåvçÄñ⁄11,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéä‘èWåvçÄñ⁄6_ÇSåé,åéä‘èWåvçÄñ⁄6_ÇTåé,åéä‘èWåvçÄñ⁄6_ÇUåé,åéä‘èWåvçÄñ⁄6_ÇVåé,åéä‘èWåvçÄñ⁄6_ÇWåé,åéä‘èWåvçÄñ⁄6_ÇXåé,åéä‘èWåvçÄñ⁄6_10,åéä‘èWåvçÄñ⁄6_11åé,åéä‘èWåvçÄñ⁄6_12åé,åéä‘èWåvçÄñ⁄6_ÇPåé,åéä‘èWåvçÄñ⁄6_ÇQåé,åéä‘èWåvçÄñ⁄6_ÇRåé,åéä‘èWåvçÄñ⁄7_ÇSåé,åéä‘èWåvçÄñ⁄7_ÇTåé,åéä‘èWåvçÄñ⁄7_ÇUåé,åéä‘èWåvçÄñ⁄7_ÇVåé,åéä‘èWåvçÄñ⁄7_ÇWåé,åéä‘èWåvçÄñ⁄7_ÇXåé,åéä‘èWåvçÄñ⁄7_10åé,åéä‘èWåvçÄñ⁄7_11åé,åéä‘èWåvçÄñ⁄7_12åé,åéä‘èWåvçÄñ⁄7_ÇPåé,åéä‘èWåvçÄñ⁄7_ÇQåé,åéä‘èWåvçÄñ⁄7_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,02,NO,2,30,òaâÃéRåß,Wakayama-ken,30203,ã¥ñ{és,Hashimoto-shi,30203010,à…ìsëççáí°é…,Itosougouchousha,1,0,2,è§,1000,364,8724,0.001,0.022,0.002,2,,,,,,,,,,,30,31,30,31,31,30,31,29,31,31,28,31,718,742,719,742,742,718,741,711,741,742,666,742,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.003,0.003,0.004,0.005,0.005,0.005,0.01,0.022,0.014,0.009,0.007,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.003,0.004,0.003,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,30,òaâÃéRåß,Wakayama-ken,30204,óLìcés,Arida-shi,30204030,óLìcésèâìáåˆñØäŸ,Aridashihatsushimakouminkan,1,0,1,èZ,640,363,8705,0.001,0.042,0.003,2,,,,,,,,,,,28,31,30,31,31,30,31,30,31,31,28,31,697,742,718,742,743,718,737,716,742,738,671,741,0.001,0,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.008,0.015,0.042,0.026,0.01,0.011,0.005,0.016,0.017,0.009,0.013,0.042,0.001,0.001,0.003,0.003,0.003,0.002,0.002,0.002,0.004,0.003,0.003,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,30,òaâÃéRåß,Wakayama-ken,30205,å‰ñVés,Gobou-shi,30205010,å‰ñVäƒéãéxèä,Goboukanshishisho,1,0,1,èZ,1000,365,8732,0,0.027,0.001,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,742,718,742,742,718,741,715,742,742,670,742,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.009,0.005,0.005,0.006,0.004,0.004,0.004,0.018,0.004,0.027,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,30,òaâÃéRåß,Wakayama-ken,30206,ìcï”és,Tanabe-shi,30206010,âÔí√åˆâÄ,Aidukouen,1,0,1,èZ,1000,365,8737,0.001,0.025,0.002,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,743,718,743,741,718,741,718,743,743,668,743,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0,0.004,0.005,0.005,0.008,0.005,0.009,0.006,0.011,0.025,0.017,0.017,0.012,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.003,0.002,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,30,òaâÃéRåß,Wakayama-ken,30207,êVã{és,Shinguu-shi,30207010,êVã{çÇçZ,Shinguukoukou,1,0,1,èZ,1000,362,8661,0.001,0.022,0.011,2,,,,,,,,,,,30,31,30,31,31,30,28,30,31,31,28,31,718,742,716,743,742,714,676,719,742,742,670,737,0.001,0.001,0.001,0.001,0.001,0.008,0.001,0,0,0,0,0,0.006,0.004,0.022,0.006,0.008,0.02,0.013,0.009,0.012,0.004,0.001,0.004,0.001,0.002,0.002,0.002,0.003,0.015,0.008,0.001,0.001,0.001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,30,òaâÃéRåß,Wakayama-ken,30208,ãIÇÃêÏés,Kinokawa-shi,30322010,ï≤âÕíÜïîâ^ìÆèÍ,Kokawachuubuundoujou,1,0,6,ñ¢,1000,365,8733,0,0.011,0.001,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,718,742,718,742,742,718,741,718,740,742,670,742,0,0,0,0.001,0,0,0,0,0,0,0,0,0.003,0.002,0.003,0.004,0.004,0.003,0.003,0.006,0.011,0.011,0.008,0.005,0.001,0,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,30,òaâÃéRåß,Wakayama-ken,30361,ìíêÛí¨,Yuasa-cho,30361010,ëœãvçÇçZ,Taikyuukoukou,1,0,6,ñ¢,1000,365,8740,0.001,0.012,0.001,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,719,742,719,743,742,718,742,716,742,743,671,743,0.001,0.001,0,0.001,0,0,0,0,0.001,0,0,0,0.003,0.006,0.003,0.007,0.008,0.003,0.004,0.007,0.012,0.01,0.006,0.009,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,30,òaâÃéRåß,Wakayama-ken,30391,Ç›Ç»Ç◊í¨,Minabe-cho,30391010,Ç›Ç»Ç◊í¨î”àÓ,Minabechouoshineguraundo,1,0,6,ñ¢,1000,365,8726,0,0.018,0.002,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,719,741,719,741,742,717,740,718,740,743,664,742,0,0,0.001,0.002,0.001,0,0.001,0,0,0,0,0,0.002,0.004,0.003,0.015,0.012,0.006,0.004,0.002,0.006,0.018,0.005,0.002,0,0.001,0.001,0.007,0.003,0.001,0.002,0,0.001,0.001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,31,íπéÊåß,Tottori-ken,31201,íπéÊés,Tottori-shi,31201020,âhí¨åç∑ì_,Sakaemachikousaten,2,0,2,è§,1000,361,8664,0.002,0.041,0.007,2,,,,,,,,,,,30,29,30,31,31,30,29,30,31,31,28,31,716,711,718,741,742,717,709,718,739,742,670,741,0.001,0.001,0.003,0.003,0.002,0.001,0.001,0.002,0.003,0.002,0.002,0.001,0.017,0.011,0.041,0.027,0.018,0.011,0.022,0.024,0.034,0.022,0.023,0.023,0.002,0.003,0.008,0.011,0.005,0.005,0.006,0.004,0.009,0.006,0.004,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,31,íπéÊåß,Tottori-ken,31201,íπéÊés,Tottori-shi,31201040,åßí°êºí¨ï™í°é…,Tottorikenchounishimachibunchyousha,1,0,2,è§,1000,361,8654,0,0.015,0.002,2,,,,,,,,,,,30,31,30,31,31,30,31,28,31,31,28,29,716,740,715,740,739,715,740,688,738,736,666,721,0,0,0,0.001,0,0,0,0,0.001,0.001,0.001,0,0.002,0.002,0.003,0.008,0.009,0.003,0.004,0.006,0.015,0.014,0.011,0.009,0,0,0.001,0.002,0.001,0,0.001,0.001,0.003,0.002,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,31,íπéÊåß,Tottori-ken,31202,ïƒéqés,Yonago-shi,31202020,ïƒéqï€åíèä,Yonagohokenjo,1,0,2,è§,1000,365,8681,0,0.035,0.002,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,714,738,713,739,738,712,738,713,737,737,666,736,0,0,0,0.001,0.001,0.001,0,0,0.001,0,0,0,0.01,0.006,0.005,0.004,0.004,0.017,0.008,0.014,0.035,0.008,0.014,0.018,0.001,0,0.001,0.003,0.001,0.002,0.002,0.001,0.004,0.002,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,31,íπéÊåß,Tottori-ken,31202,ïƒéqés,Yonago-shi,31202520,ïƒéqésñèäëO,Yonagoshiyakushomae,2,0,2,è§,1000,350,8371,0.002,0.066,0.005,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,16,714,738,713,739,738,712,737,714,737,738,666,425,0.001,0.001,0.001,0.002,0.001,0.001,0.002,0.002,0.003,0.002,0.002,0.002,0.037,0.043,0.018,0.036,0.019,0.021,0.05,0.066,0.06,0.054,0.043,0.036,0.004,0.003,0.002,0.004,0.003,0.002,0.005,0.013,0.013,0.007,0.005,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,31,íπéÊåß,Tottori-ken,31203,ëqãgés,Kurayoshi-shi,31203020,ëqãgï€åíèä,Kurayoshihokenjo,1,0,1,èZ,1000,363,8614,0,0.011,0.001,2,,,,,,,,,,,30,31,28,31,31,30,31,30,31,31,28,31,711,736,676,735,736,710,736,707,734,734,664,735,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.006,0.002,0.002,0.005,0.005,0.011,0.006,0.003,0,0,0,0.001,0.001,0,0,0,0.001,0.002,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,32,ìáç™åß,Shimane-ken,32201,èºç]és,Matsue-shi,32201060,çëê›èºç],Kokusetsumatsuetaikikankyousokuteisho,1,0,6,ñ¢,1000,359,8599,0,0.042,0.001,2,,,,,,,,,,,30,31,29,31,29,30,31,30,31,31,25,31,715,736,702,739,708,714,739,710,738,737,625,736,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.006,0.002,0.004,0.003,0.004,0.013,0.042,0.003,0.007,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,32,ìáç™åß,Shimane-ken,32201,èºç]és,Matsue-shi,32201520,êºí√ìcé©îr,Nishitsudajidoushahaishutsugasusokuteikyoku,2,0,2,è§,1000,358,8576,0.002,0.065,0.005,2,,,,,,,,,,,30,31,28,31,31,30,31,27,31,29,28,31,716,740,680,741,740,711,740,655,740,711,668,734,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.002,0.002,0.002,0.016,0.01,0.013,0.019,0.016,0.011,0.022,0.061,0.065,0.028,0.028,0.024,0.002,0.002,0.003,0.004,0.003,0.002,0.005,0.009,0.009,0.004,0.006,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,32,ìáç™åß,Shimane-ken,32203,èoâ_és,Izumo-shi,32203040,èoâ_ï€åíèä,Izumohokenshoippankankyoutaikisokuteikyoku,1,0,1,èZ,1000,352,8544,0,0.019,0.002,2,,,,,,,,,,,28,31,30,29,31,30,29,30,31,24,28,31,691,740,716,711,740,715,714,716,740,658,667,736,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0.005,0.004,0.008,0.017,0.004,0.007,0.012,0.017,0.019,0.009,0.005,0.016,0.001,0,0.001,0.002,0.001,0.001,0.003,0.002,0.003,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,32,ìáç™åß,Shimane-ken,32204,âvìcés,Masuda-shi,32204040,âvìcçáí°,Masudagoudouchoushaippankankyoutaikisokuteikyoku,1,0,1,èZ,1000,361,8576,0,0.011,0.001,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,25,30,708,736,710,736,730,709,734,711,734,732,608,728,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0.008,0.006,0.003,0.005,0.004,0.003,0.002,0.005,0.009,0.011,0.006,0.005,0,0,0,0.001,0.001,0.001,0,0.001,0.002,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,32,ìáç™åß,Shimane-ken,32207,ç]í√és,Goutsu-shi,32207060,ç]í√ésñèä,Goutsushiyakushoippankankyoutaikisokuteikyoku,1,0,1,èZ,1000,291,7054,0,0.015,0.001,2,,,,,,,,,,,30,31,28,31,31,28,31,29,29,11,0,12,711,736,683,738,736,683,734,705,706,284,0,338,0.001,0,0,0,0,0,0.001,0,0,0.001,,0.001,0.008,0.011,0.006,0.015,0.014,0.003,0.011,0.004,0.004,0.004,,0.006,0.001,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.002,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,33,â™éRåß,Okayama-ken,33101,â™éRésñkãÊ,Okayama-shi Kita-ku,33201130,ìÏï˚,Minamigata,2,0,2,è§,650,365,8700,0.002,0.051,0.006,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,739,713,740,739,716,739,713,740,739,667,739,0.001,0.002,0.002,0.003,0.003,0.002,0.001,0.002,0.003,0.002,0.002,0.002,0.019,0.019,0.007,0.021,0.02,0.012,0.018,0.018,0.046,0.051,0.025,0.017,0.004,0.007,0.003,0.007,0.005,0.004,0.003,0.005,0.008,0.006,0.005,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,33,â™éRåß,Okayama-ken,33101,â™éRésñkãÊ,Okayama-shi Kita-ku,33201180,èoêŒ,Izushi,1,0,2,è§,650,365,8699,0.001,0.048,0.005,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,739,715,740,739,716,739,713,739,739,668,736,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.002,0.002,0.001,0.015,0.013,0.006,0.013,0.02,0.007,0.028,0.039,0.036,0.048,0.03,0.015,0.003,0.004,0.001,0.004,0.004,0.002,0.003,0.004,0.008,0.007,0.005,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,33,â™éRåß,Okayama-ken,33101,â™éRésñkãÊ,Okayama-shi Kita-ku,33201210,ãgîı,Kibi,1,0,6,ñ¢,650,302,7206,0.002,0.035,0.006,2,,,,,,,,,,,0,0,28,31,31,30,31,30,31,31,28,31,0,0,677,739,740,713,738,714,738,740,668,739,,,0.002,0.002,0.002,0.001,0.002,0.003,0.004,0.003,0.003,0.002,,,0.008,0.013,0.019,0.009,0.021,0.032,0.035,0.033,0.024,0.017,,,0.003,0.004,0.005,0.003,0.003,0.007,0.01,0.006,0.006,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,33,â™éRåß,Okayama-ken,33101,â™éRésñkãÊ,Okayama-shi Kita-ku,33201250,å‰í√,Mitsu,1,0,9,ÇªÇÃëº,650,365,8703,0.001,0.024,0.003,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,715,740,716,739,740,716,738,714,739,740,667,739,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.005,0.008,0.008,0.009,0.01,0.006,0.013,0.021,0.018,0.024,0.017,0.01,0.001,0.002,0.002,0.003,0.003,0.002,0.002,0.003,0.004,0.003,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,33,â™éRåß,Okayama-ken,33102,â™éRésíÜãÊ,Okayama-shi Naka-ku,33201040,ç]ï¿,Enami,1,0,4,çH,650,364,8690,0.002,0.088,0.01,2,,,,,,,,,,,30,31,30,31,31,30,31,29,31,31,28,31,716,740,713,740,740,715,739,705,738,740,667,737,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.004,0.006,0.003,0.004,0.002,0.03,0.023,0.015,0.027,0.023,0.017,0.015,0.054,0.086,0.088,0.049,0.044,0.006,0.004,0.003,0.006,0.006,0.003,0.004,0.009,0.014,0.01,0.01,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,33,â™éRåß,Okayama-ken,33102,â™éRésíÜãÊ,Okayama-shi Naka-ku,33201160,ìåâ™éR,Higashiokayama,1,0,1,èZ,650,365,8702,0.001,0.044,0.004,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,715,740,715,739,740,716,738,714,738,740,668,739,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.008,0.012,0.004,0.014,0.012,0.004,0.012,0.023,0.022,0.044,0.043,0.014,0.002,0.003,0.001,0.004,0.003,0.001,0.003,0.004,0.007,0.005,0.006,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,33,â™éRåß,Okayama-ken,33103,â™éRésìåãÊ,Okayama-shi Higashi-ku,33201120,êºëÂéõ,Saidaiji,1,0,1,èZ,650,365,8702,0.001,0.041,0.005,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,739,716,740,738,716,739,713,740,739,667,739,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0.002,0.001,0.001,0.001,0.008,0.013,0.006,0.019,0.022,0.006,0.021,0.032,0.039,0.024,0.041,0.021,0.003,0.003,0.002,0.006,0.005,0.001,0.002,0.004,0.01,0.005,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,33,â™éRåß,Okayama-ken,33103,â™éRésìåãÊ,Okayama-shi Higashi-ku,33201220,å‹ñæ,Gomyou,1,0,6,ñ¢,650,365,8697,0.001,0.031,0.004,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,737,712,740,739,716,739,713,739,739,668,739,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.002,0.001,0.001,0.001,0.015,0.014,0.008,0.016,0.022,0.006,0.013,0.015,0.031,0.024,0.022,0.029,0.002,0.002,0.002,0.004,0.005,0.001,0.002,0.002,0.006,0.004,0.002,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,33,â™éRåß,Okayama-ken,33103,â™éRésìåãÊ,Okayama-shi Higashi-ku,33201540,êºëc,Seiso,2,0,6,ñ¢,650,365,8701,0.006,0.064,0.018,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,715,740,715,739,740,715,739,714,738,740,668,738,0.006,0.007,0.007,0.009,0.008,0.006,0.004,0.004,0.006,0.004,0.004,0.006,0.034,0.048,0.04,0.062,0.048,0.034,0.023,0.045,0.064,0.036,0.035,0.033,0.009,0.02,0.014,0.025,0.024,0.014,0.011,0.011,0.018,0.008,0.014,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,33,â™éRåß,Okayama-ken,33104,â™éRésìÏãÊ,Okayama-shi Minami-ku,33201060,ìÏãP,Nanki,1,0,1,èZ,650,362,8662,0.002,0.069,0.011,2,,,,,,,,,,,30,31,30,31,31,30,31,27,31,31,28,31,715,740,714,740,740,715,739,675,738,740,668,738,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.003,0.004,0.002,0.002,0.002,0.015,0.015,0.012,0.024,0.047,0.013,0.019,0.046,0.069,0.05,0.049,0.025,0.003,0.004,0.002,0.005,0.007,0.002,0.004,0.012,0.014,0.011,0.011,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,33,â™éRåß,Okayama-ken,33104,â™éRésìÏãÊ,Okayama-shi Minami-ku,33201190,ãªèú,Koujo,1,0,6,ñ¢,650,365,8700,0.002,0.092,0.012,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,740,714,740,740,715,739,713,737,740,668,738,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.004,0.006,0.003,0.003,0.003,0.038,0.013,0.018,0.035,0.014,0.01,0.039,0.081,0.092,0.076,0.06,0.046,0.009,0.003,0.004,0.004,0.005,0.002,0.008,0.014,0.024,0.02,0.012,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
